carat,price,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.5,1376,5.08,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.55,1786,5.25,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.09,5219,6.58,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.63,2481,5.5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1.22,6530,6.8,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.5,8391,7.18,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1.14,4915,6.63,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.72,2361,5.73,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.3,605,4.29,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.71,2450,5.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.4,1397,4.74,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.18,9137,6.77,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.44,1238,4.91,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.0,9901,6.43,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.42,1142,4.82,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.41,1079,4.74,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.34,650,4.56,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7,1890,5.56,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0.6,1286,5.44,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.01,6159,6.41,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.23,445,3.94,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.3,776,4.32,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0,4916,6.42,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2.06,12677,8.06,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.41,717,4.68,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.01,9781,8.19,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1.14,5008,6.68,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.23,9547,6.94,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.23,530,3.96,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1.51,9391,7.31,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.7,2110,5.71,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.05,3615,6.3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.9,3484,6.06,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0.54,1957,5.29,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0,4081,6.31,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.73,2167,5.77,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2.0,16694,8.07,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.53,1141,5.16,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.31,698,4.37,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.5,10584,7.53,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.0,6272,6.29,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.42,1235,4.86,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.9,4064,6.11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.73,3528,5.78,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.01,4044,6.47,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.01,4102,6.15,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.63,2879,5.55,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.35,994,4.58,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.58,12844,7.38,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.51,11760,7.27,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.23,431,3.92,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0.46,1006,4.96,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.3,526,4.28,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.78,2012,5.89,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2.02,9853,7.93,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1.19,4498,6.95,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.0,4704,6.24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.01,4416,6.39,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.09,4871,6.64,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.59,1561,5.41,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.32,814,4.38,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.26,373,4.06,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.84,4443,6.06,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.95,2867,6.49,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.33,741,4.44,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.25,582,4.01,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.31,1046,4.43,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.5,1197,5.06,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
1.0,4626,6.45,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.4,1163,4.74,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.41,863,4.8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.61,2392,5.56,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.81,3109,5.92,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.32,561,4.43,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.56,1837,5.34,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.5,1410,5.04,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.31,544,4.3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.38,633,4.65,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.27,377,4.24,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.79,3081,5.93,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.0,5929,6.3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1.0,4390,6.38,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.7,4951,5.72,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.58,2067,5.41,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.72,1579,5.87,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.54,2671,5.22,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.73,3667,5.79,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
